performance_id,date_id,employee_id,store_id,department_id,sales_amount,transactions_processed,items_scanned,avg_scan_time,customers_served,hours_worked,overtime_hours,absences,tardiness,customer_satisfaction_score
3345,277,424,16,5,213.4,12,41,4.65,12,6.5,0.0,0,0,
3346,307,424,16,5,941.58,1,6,2.81,1,5.6,0.0,0,0,
3347,333,424,16,5,915.5699999999999,1,3,3.31,1,5.8,0.0,0,0,
3348,288,424,16,5,120.51,1,3,4.26,1,6.2,0.0,0,0,
3349,337,424,16,5,630.75,20,8,4.08,20,6.6,0.0,0,0,
3350,346,424,16,5,589.8,15,17,3.16,15,6.6,0.0,0,0,
3351,322,424,16,5,78.83,1,3,4.75,1,4.9,1.7,0,0,
3352,321,424,16,5,119.88,1,1,4.26,1,4.5,1.1,0,0,
3353,300,424,16,5,898.99,19,25,2.38,19,6.8,0.0,0,0,
3354,278,424,16,5,676.13,2,44,2.22,2,7.0,0.0,0,0,
3355,284,424,16,5,2751.18,1,6,4.89,1,6.7,0.3,0,0,
3356,303,424,16,5,928.2,13,34,4.04,13,5.0,0.0,0,0,
3357,324,424,16,5,632.72,20,38,3.14,20,6.2,0.0,0,0,
3358,283,424,16,5,2049.16,2,11,3.25,2,6.5,0.0,0,0,
3359,297,424,16,5,444.58,18,3,2.37,18,5.4,0.0,0,0,
3360,350,424,16,5,963.57,8,10,2.2,8,6.5,0.0,0,0,
3361,277,336,15,9,17633.41,43,24,2.45,43,6.9,1.2,0,0,
3362,302,336,15,9,16622.29,25,138,3.25,25,4.8,0.0,0,0,
3363,344,336,15,9,615.1700000000001,2,5,2.12,2,4.9,0.0,0,0,
3364,284,336,15,9,14994.86,22,52,1.98,22,5.9,0.9,0,0,
3365,359,336,15,9,2487.7200000000003,2,12,3.33,2,4.1,0.0,0,0,
3366,321,336,15,9,17175.83,22,116,4.24,22,4.8,0.0,0,0,
3367,299,336,15,9,881.3399999999999,1,6,2.99,1,5.4,0.3,1,0,
3368,365,336,15,9,1429.4499999999998,1,5,1.75,1,6.9,0.0,0,0,
3369,350,336,15,9,19668.9,9,188,3.13,9,6.9,1.7,0,0,
3370,363,336,15,9,16830.89,20,100,2.54,20,6.3,0.0,0,0,
3371,333,336,15,9,9298.64,10,167,2.09,10,5.2,0.0,0,0,
3372,361,336,15,9,736.2,1,5,1.99,1,4.2,0.0,0,0,
3373,307,336,15,9,5354.86,18,136,2.08,18,5.9,0.0,0,0,
3374,310,336,15,9,19989.87,26,75,4.79,26,6.3,0.0,0,0,
3375,281,336,15,9,47.52,1,9,4.37,1,6.6,0.0,0,0,
3376,303,336,15,9,7341.28,49,175,4.69,49,4.5,0.2,0,0,
3377,283,336,15,9,10028.83,29,184,4.08,29,5.7,0.0,0,1,
3378,332,336,15,9,14735.55,23,20,4.61,23,6.6,0.0,1,0,
3379,291,336,15,9,944.3199999999999,1,4,4.53,1,6.2,0.0,0,0,
3380,346,336,15,9,141.32999999999998,1,4,3.83,1,6.4,0.0,0,0,
3381,341,336,15,9,18538.5,6,34,3.07,6,5.2,0.4,0,0,
3382,340,336,15,9,5203.79,25,193,1.89,25,6.1,0.1,0,0,
3383,316,336,15,9,9336.42,16,190,4.75,16,5.8,0.0,0,0,
3384,285,336,15,9,11072.27,37,45,2.02,37,4.1,0.0,1,0,
3385,301,336,15,9,2898.7000000000003,1,7,1.76,1,5.5,0.0,1,0,
3386,335,336,15,9,16140.44,36,83,3.79,36,6.2,0.3,0,0,
3387,314,336,15,9,1771.4099999999999,1,8,4.11,1,6.6,0.8,0,0,
3388,336,336,15,9,155.85000000000002,1,10,2.99,1,5.5,0.0,0,0,
3389,290,336,15,9,5751.63,17,21,4.18,17,5.4,0.0,1,0,
3390,286,336,15,9,2907.86,3,15,2.66,3,4.0,0.8,0,0,
3391,364,26,26,1,995.12,1,8,1.92,1,8.0,0.1,0,0,
3392,307,26,26,1,13693.0,43,92,4.29,43,8.0,1.5,0,0,
3393,346,26,26,1,19109.91,47,135,2.29,47,8.0,0.0,0,0,
3394,354,26,26,1,876.99,1,3,2.15,1,8.0,0.5,0,0,
3395,365,26,26,1,9651.22,46,39,3.69,46,8.0,0.0,0,0,
3396,297,26,26,1,13383.21,50,149,3.68,50,8.0,0.0,0,0,
3397,351,26,26,1,15488.51,42,198,4.7,42,8.0,0.0,0,0,
3398,286,26,26,1,18398.56,32,177,4.89,32,8.0,0.0,1,0,
3399,350,26,26,1,12739.84,32,198,3.61,32,8.0,0.0,0,0,
3400,295,26,26,1,15240.67,42,166,4.19,42,8.0,0.0,0,0,
3401,311,26,26,1,19916.1,30,34,4.75,30,8.0,0.0,0,0,
3402,337,26,26,1,12891.16,45,172,2.57,45,8.0,0.0,0,0,
3403,339,26,26,1,16393.85,35,142,4.57,35,8.0,0.0,0,0,
3404,277,26,26,1,11949.35,44,61,3.16,44,8.0,0.0,0,0,
3405,300,26,26,1,15714.1,45,121,2.58,45,8.0,1.5,0,0,
3406,345,26,26,1,948.98,1,2,3.75,1,8.0,0.0,0,0,
3407,281,26,26,1,12192.57,47,163,2.69,47,8.0,0.0,0,0,
3408,318,26,26,1,11393.67,13,38,3.62,13,8.0,0.0,0,0,
3409,358,26,26,1,6448.28,24,147,2.99,24,8.0,0.4,0,0,
3410,290,26,26,1,11983.36,21,104,1.67,21,8.0,0.0,0,0,
3411,322,26,26,1,16308.95,42,199,3.02,42,8.0,0.0,0,1,
3412,357,26,26,1,12711.63,44,193,3.76,44,8.0,0.0,0,1,
3413,359,26,26,1,17708.34,27,136,4.3,27,8.0,0.4,0,0,
3414,305,26,26,1,144.01000000000002,1,9,3.6,1,8.0,1.2,0,0,
3415,340,26,26,1,14054.96,18,48,3.0,18,8.0,0.0,0,0,
3416,314,26,26,1,3334.58,2,12,3.19,2,8.0,0.0,0,0,
3417,327,26,26,1,14934.24,30,111,3.67,30,8.0,0.0,0,0,
3418,356,26,26,1,9169.16,34,126,4.47,34,8.0,0.6,0,0,
3419,328,26,26,1,2168.2,1,5,2.32,1,8.0,0.0,0,1,
3420,302,26,26,1,16161.3,44,46,1.58,44,8.0,0.0,0,1,
3421,347,465,45,2,3829.48,40,228,4.49,40,8.0,0.0,0,0,4.9
3422,304,465,45,2,247.42,2,6,3.3,2,8.0,0.0,0,0,3.8
3423,276,465,45,2,1736.28,198,365,3.64,198,8.0,0.0,1,0,3.7
3424,335,465,45,2,1830.37,159,255,3.97,159,8.0,0.0,0,0,3.9
3425,313,465,45,2,3317.2,50,289,4.2,50,8.0,0.0,0,0,4.2
3426,352,465,45,2,1127.05,28,108,4.18,28,8.0,0.0,0,0,3.0
3427,316,465,45,2,3417.99,64,426,4.26,64,8.0,0.0,0,0,4.1
3428,351,465,45,2,665.87,1,2,2.49,1,8.0,0.0,0,0,3.3
3429,357,465,45,2,2332.13,51,142,1.67,51,8.0,1.6,0,0,4.4
3430,348,465,45,2,3493.38,72,237,3.44,72,8.0,0.0,0,0,3.3
3431,336,465,45,2,3437.7999999999997,1,10,1.66,1,8.0,0.0,0,1,3.7
3432,324,465,45,2,2261.8,2,14,1.72,2,8.0,0.0,0,0,5.0
3433,349,465,45,2,2334.7,125,483,2.64,125,8.0,0.0,1,0,3.9
3434,339,465,45,2,2053.35,129,255,1.65,129,8.0,0.0,0,0,3.8
3435,278,465,45,2,541.32,99,317,4.09,99,8.0,2.0,0,0,3.5
3436,338,465,45,2,2421.62,30,138,2.44,30,8.0,0.0,0,0,4.1
3437,315,465,45,2,1814.74,81,297,3.4,81,8.0,0.0,0,0,4.7
3438,294,465,45,2,1406.46,1,6,4.6,1,8.0,0.0,0,0,3.3
3439,295,465,45,2,741.75,66,357,2.73,66,8.0,0.0,0,0,4.0
3440,327,465,45,2,4163.31,127,66,4.89,127,8.0,1.4,0,0,3.1
3441,325,465,45,2,605.96,1,7,3.81,1,8.0,0.0,0,0,4.3
3442,302,465,45,2,1513.46,57,156,1.53,57,8.0,0.0,0,0,4.9
3443,286,465,45,2,774.99,1,2,4.86,1,8.0,0.0,0,0,4.4
3444,322,465,45,2,4603.92,103,190,3.3,103,8.0,0.0,0,0,3.5
3445,308,465,45,2,4538.36,152,70,2.83,152,8.0,0.0,0,0,3.1
3446,289,465,45,2,14.58,1,1,2.78,1,8.0,1.0,0,0,4.8
3447,309,465,45,2,4690.43,195,190,4.67,195,8.0,0.0,0,0,4.3
3448,364,465,45,2,2144.7999999999997,1,8,2.61,1,8.0,0.0,0,0,3.6
3449,346,465,45,2,1124.3400000000001,1,7,2.4,1,8.0,0.0,0,0,3.3
3450,301,465,45,2,1683.24,158,208,4.59,158,8.0,0.0,0,0,3.1
3451,342,282,9,9,2244.08,174,250,4.32,174,6.8,0.0,0,0,4.7
3452,287,282,9,9,3621.38,132,88,4.82,132,5.8,0.0,0,0,3.7
3453,340,282,9,9,1537.43,72,305,2.23,72,6.7,0.0,0,0,3.0
3454,359,282,9,9,2626.09,81,267,2.56,81,4.7,0.0,0,1,4.6
3455,277,282,9,9,2311.25,176,252,2.68,176,6.9,0.0,0,0,3.9
3456,331,282,9,9,1155.28,62,114,4.14,62,4.4,0.0,1,0,4.1
3457,346,282,9,9,2253.73,169,296,1.82,169,6.5,0.0,0,1,3.9
3458,358,282,9,9,431.62,1,7,2.13,1,6.9,0.0,1,0,3.3
3459,323,282,9,9,4779.85,143,251,4.3,143,5.2,0.0,0,0,3.4
3460,281,282,9,9,778.98,152,256,3.11,152,5.1,0.0,0,0,4.1
3461,365,282,9,9,3679.84,160,443,4.22,160,6.7,0.0,0,0,4.6
3462,302,282,9,9,3011.04,1,9,3.95,1,4.0,0.0,0,0,4.8
3463,310,282,9,9,607.16,117,329,3.89,117,4.6,0.0,0,1,3.6
3464,336,282,9,9,4673.67,179,181,3.83,179,5.5,0.0,0,0,4.0
3465,327,282,9,9,1295.12,1,4,2.13,1,5.2,0.0,0,0,3.6
3466,326,282,9,9,4312.31,100,133,1.51,100,7.0,0.0,1,0,4.7
3467,312,282,9,9,1186.7400000000002,1,9,2.44,1,6.4,0.0,0,0,5.0
3468,299,282,9,9,2084.44,154,283,4.19,154,5.6,0.0,0,0,3.1
3469,357,282,9,9,3119.97,144,111,3.48,144,6.9,0.0,0,0,4.4
3470,318,282,9,9,895.6500000000001,1,4,4.84,1,5.3,0.0,0,0,3.5
3471,337,282,9,9,726.38,62,346,3.02,62,5.8,0.0,0,0,3.4
3472,347,282,9,9,578.08,40,434,3.5,40,6.7,1.4,0,0,4.5
3473,362,282,9,9,4329.15,125,123,2.31,125,5.5,0.0,0,0,4.8
3474,294,282,9,9,3853.35,193,470,3.51,193,6.0,0.0,0,0,4.2
3475,354,282,9,9,3509.4,123,495,3.3,123,4.7,0.0,0,0,4.5
3476,313,282,9,9,629.1,57,215,1.78,57,5.5,0.0,0,0,3.2
3477,304,282,9,9,596.71,139,236,2.32,139,6.2,0.0,0,0,3.8
3478,292,282,9,9,2721.34,171,500,1.97,171,4.9,0.0,0,0,3.4
3479,290,282,9,9,2987.86,101,192,2.56,101,4.3,0.0,0,0,4.5
3480,352,282,9,9,4851.68,98,295,4.9,98,6.0,0.0,0,0,3.3
3481,325,248,23,5,1768.45,172,165,2.38,172,8.0,0.0,0,0,3.5
3482,354,248,23,5,2602.02,40,410,4.24,40,8.0,0.0,0,0,4.4
3483,346,248,23,5,637.5899999999999,1,2,2.16,1,8.0,0.9,0,0,3.5
3484,316,248,23,5,300.70000000000005,1,8,2.81,1,8.0,0.0,0,1,4.5
3485,336,248,23,5,3780.52,82,455,2.76,82,8.0,1.5,0,0,4.2
3486,311,248,23,5,2941.44,64,118,2.06,64,8.0,0.0,0,0,3.7
3487,359,248,23,5,1694.89,147,456,2.17,147,8.0,0.0,0,0,4.7
3488,318,248,23,5,3150.18,110,356,3.46,110,8.0,0.9,0,0,4.6
3489,295,248,23,5,3960.87,71,497,3.79,71,8.0,0.0,0,0,4.2
3490,312,248,23,5,801.37,65,115,1.61,65,8.0,0.0,0,0,3.9
3491,302,248,23,5,3179.78,155,473,4.45,155,8.0,0.4,0,0,4.0
3492,298,248,23,5,4026.61,20,281,3.09,20,8.0,0.7,0,0,3.0
3493,327,248,23,5,4727.75,60,231,2.95,60,8.0,0.0,0,0,3.5
3494,310,248,23,5,8.07,1,1,3.19,1,8.0,0.0,0,0,4.0
3495,294,248,23,5,2998.37,138,117,3.33,138,8.0,0.0,1,1,3.8
3496,289,248,23,5,4223.88,82,246,4.35,82,8.0,0.0,0,0,4.6
3497,332,248,23,5,3600.51,117,221,4.76,117,8.0,0.0,0,0,3.8
3498,330,248,23,5,2880.69,96,357,3.16,96,8.0,0.0,0,0,3.6
3499,329,248,23,5,2997.82,195,189,4.37,195,8.0,0.0,1,0,3.8
3500,280,248,23,5,4926.8,69,462,3.66,69,8.0,0.0,0,0,4.0
3501,324,248,23,5,3814.9,170,276,4.9,170,8.0,0.0,0,0,4.4
3502,276,248,23,5,1450.85,157,351,4.84,157,8.0,0.0,0,0,3.4
3503,307,248,23,5,4184.58,156,338,1.96,156,8.0,0.0,0,0,4.0
3504,347,248,23,5,4569.36,106,303,1.82,106,8.0,0.0,0,1,4.6
3505,348,248,23,5,2503.66,161,316,2.24,161,8.0,0.0,0,0,3.8
3506,363,248,23,5,2524.16,93,450,1.78,93,8.0,0.0,0,0,4.6
3507,343,248,23,5,3215.23,64,173,1.75,64,8.0,0.8,0,0,4.7
3508,304,248,23,5,3725.5,107,474,3.69,107,8.0,0.0,0,0,4.6
3509,296,248,23,5,934.8800000000001,1,7,4.03,1,8.0,0.0,0,0,4.6
3510,277,248,23,5,1966.8,140,344,2.5,140,8.0,0.0,0,0,3.9
3511,335,238,37,4,1858.06,153,82,2.25,153,4.3,0.9,0,0,3.3
3512,276,238,37,4,2259.55,34,328,2.77,34,5.3,1.0,0,0,4.3
3513,287,238,37,4,4355.25,94,158,2.84,94,4.4,0.0,0,0,4.4
3514,351,238,37,4,4717.88,31,151,2.95,31,5.2,0.0,0,0,4.0
3515,315,238,37,4,1945.94,39,179,4.78,39,5.1,0.0,0,0,3.9
3516,360,238,37,4,4939.8,180,157,3.72,180,6.8,0.0,0,0,4.2
3517,328,238,37,4,1647.0,175,170,2.57,175,6.1,0.0,0,0,4.8
3518,300,238,37,4,516.7,106,467,3.07,106,4.8,1.5,0,0,4.2
3519,348,238,37,4,3975.93,1,9,3.53,1,4.5,0.0,0,0,4.1
3520,333,238,37,4,2824.4,117,344,4.06,117,5.4,0.0,0,0,4.5
3521,337,238,37,4,1208.24,98,417,2.59,98,6.7,0.9,0,0,3.9
3522,305,238,37,4,963.22,41,170,3.52,41,6.7,0.0,0,0,3.8
3523,308,238,37,4,4643.77,161,150,2.35,161,4.2,0.0,1,0,3.2
3524,345,238,37,4,2596.83,52,87,2.15,52,6.0,0.0,0,0,4.6
3525,283,238,37,4,2845.56,42,271,3.55,42,6.2,0.0,0,0,3.8
3526,316,238,37,4,1020.6,158,453,4.99,158,4.8,0.1,0,0,3.6
3527,302,238,37,4,1984.06,164,331,4.02,164,6.8,0.0,0,0,4.7
3528,346,238,37,4,4668.85,103,396,1.97,103,4.4,1.0,0,0,4.2
3529,347,238,37,4,2859.07,146,187,2.01,146,5.7,0.0,1,0,4.0
3530,313,238,37,4,1437.14,184,359,4.18,184,5.5,0.0,0,0,4.1
3531,355,238,37,4,3700.94,122,209,3.88,122,5.1,1.5,0,0,4.3
3532,322,238,37,4,3338.24,86,188,1.88,86,4.3,0.0,0,0,4.6
3533,339,238,37,4,1592.1000000000001,1,5,4.22,1,5.6,0.4,0,0,3.4
3534,341,238,37,4,2496.62,164,388,4.75,164,5.2,0.0,0,0,4.1
3535,356,238,37,4,2628.7,1,10,2.24,1,5.5,0.0,0,0,4.2
3536,280,238,37,4,3981.91,186,63,2.35,186,6.9,0.0,0,0,4.3
3537,317,238,37,4,4889.18,138,160,4.36,138,4.4,0.0,0,0,3.4
3538,309,238,37,4,4264.05,35,238,4.77,35,5.6,0.0,0,0,4.9
3539,332,238,37,4,974.36,72,90,2.1,72,5.4,1.2,0,0,3.0
3540,320,238,37,4,4612.37,29,422,2.74,29,6.5,0.0,0,0,3.5
3541,317,118,26,1,72.16000000000001,1,1,4.53,1,5.5,0.0,0,0,4.8
3542,308,118,26,1,3173.77,177,479,2.36,177,5.2,0.0,0,1,3.4
3543,356,118,26,1,887.6800000000001,3,10,2.5,3,4.4,0.0,0,1,4.8
3544,347,118,26,1,4079.78,91,130,4.87,91,5.1,0.0,0,0,4.0
3545,294,118,26,1,3817.23,72,63,2.55,72,4.5,0.0,0,0,4.9
3546,340,118,26,1,1655.8899999999999,2,11,4.79,2,6.0,0.0,0,0,3.8
3547,277,118,26,1,1163.82,1,7,2.17,1,4.6,0.0,0,0,4.8
3548,355,118,26,1,235.70000000000002,1,1,3.07,1,5.6,0.0,0,0,3.9
3549,312,118,26,1,655.35,90,135,2.59,90,6.7,0.0,0,0,3.2
3550,352,118,26,1,1254.17,110,356,3.73,110,4.9,0.0,0,0,3.4
3551,363,118,26,1,992.9,36,189,3.55,36,5.5,0.0,0,0,4.6
3552,322,118,26,1,2972.17,106,353,4.74,106,4.4,0.0,0,0,4.6
3553,327,118,26,1,3428.33,45,431,4.12,45,4.7,0.0,0,0,3.7
3554,282,118,26,1,1254.3,33,213,2.52,33,6.5,0.0,0,0,3.8
3555,292,118,26,1,625.94,1,7,3.65,1,4.3,0.0,1,0,3.8
3556,290,118,26,1,3084.86,21,204,4.36,21,6.9,0.0,0,0,3.7
3557,337,118,26,1,3401.36,38,306,2.72,38,5.7,0.0,0,0,4.8
3558,286,118,26,1,4573.66,148,400,4.06,148,4.1,0.4,0,0,3.7
3559,304,118,26,1,1075.5,1,9,2.16,1,4.9,0.4,0,0,3.1
3560,283,118,26,1,3095.27,95,148,3.5,95,5.3,0.0,0,0,3.2
3561,349,118,26,1,948.4,101,173,4.77,101,5.0,0.0,0,0,4.5
3562,293,118,26,1,1228.58,99,62,4.89,99,6.8,0.0,0,0,3.1
3563,287,118,26,1,1262.1399999999996,1,10,3.71,1,5.9,1.2,0,0,4.5
3564,289,118,26,1,1398.07,1,5,3.95,1,6.2,0.0,0,0,4.5
3565,360,118,26,1,2591.63,105,81,4.39,105,4.3,0.0,0,0,3.3
3566,288,118,26,1,4172.5,71,362,3.55,71,6.4,0.0,0,0,4.5
3567,314,118,26,1,3028.9,105,212,4.83,105,4.9,0.0,0,0,3.7
3568,298,118,26,1,725.89,26,140,5.0,26,4.5,0.0,0,0,4.7
3569,335,118,26,1,896.56,2,11,3.3,2,6.8,0.0,0,1,4.5
3570,353,118,26,1,807.01,200,266,3.46,200,6.2,1.8,0,0,3.7
3571,329,43,43,1,5959.04,26,158,4.33,26,8.0,0.0,0,0,
3572,352,43,43,1,7600.92,17,53,4.2,17,8.0,0.0,1,0,
3573,355,43,43,1,7885.09,17,44,3.29,17,8.0,0.0,0,0,
3574,313,43,43,1,9872.53,48,122,2.44,48,8.0,0.0,0,0,
3575,292,43,43,1,13817.48,48,45,5.0,48,8.0,0.0,0,0,
3576,316,43,43,1,5539.57,34,137,4.9,34,8.0,0.0,0,0,
3577,304,43,43,1,4477.07,2,13,3.87,2,8.0,0.0,0,0,
3578,296,43,43,1,9275.17,48,107,2.18,48,8.0,0.0,0,0,
3579,309,43,43,1,804.78,1,9,2.88,1,8.0,0.0,0,0,
3580,348,43,43,1,16869.65,31,48,2.86,31,8.0,0.0,0,0,
3581,361,43,43,1,10354.07,25,29,4.16,25,8.0,1.1,0,0,
3582,327,43,43,1,1023.7600000000001,1,3,4.72,1,8.0,0.0,0,0,
3583,280,43,43,1,16137.51,7,38,2.19,7,8.0,0.5,1,0,
3584,281,43,43,1,6439.73,48,198,3.0,48,8.0,0.1,0,0,
3585,362,43,43,1,2428.32,1,6,1.64,1,8.0,0.0,0,0,
3586,302,43,43,1,3757.08,1,9,4.39,1,8.0,0.0,0,0,
3587,323,43,43,1,9628.12,13,61,1.61,13,8.0,0.7,0,0,
3588,363,43,43,1,905.98,1,2,4.1,1,8.0,0.0,0,0,
3589,278,43,43,1,18790.58,49,22,2.63,49,8.0,1.5,0,0,
3590,343,43,43,1,11643.81,47,25,1.79,47,8.0,0.0,1,1,
3591,345,43,43,1,16833.82,6,163,3.24,6,8.0,0.0,0,0,
3592,326,43,43,1,9208.73,35,193,2.39,35,8.0,0.0,0,0,
3593,360,43,43,1,731.4699999999998,1,6,3.14,1,8.0,0.0,0,0,
3594,325,43,43,1,13691.53,45,113,2.21,45,8.0,0.0,0,0,
3595,321,43,43,1,7145.12,18,84,2.33,18,8.0,0.0,0,0,
3596,340,43,43,1,10991.71,11,52,1.84,11,8.0,0.0,0,0,
3597,319,43,43,1,9666.06,22,95,2.56,22,8.0,0.0,1,1,
3598,317,43,43,1,14730.95,7,20,2.95,7,8.0,0.0,0,0,
3599,289,43,43,1,13.88,1,1,2.27,1,8.0,0.0,0,0,
3600,350,43,43,1,595.49,1,4,4.93,1,8.0,0.0,0,0,
3601,295,221,25,6,878.27,2,13,2.43,2,4.2,0.0,0,0,
3602,288,221,25,6,76.19,9,16,4.67,9,4.0,0.0,0,0,
3603,340,221,25,6,763.23,7,6,3.47,7,6.1,0.0,1,0,
3604,337,221,25,6,543.71,17,4,2.98,17,5.8,0.1,0,0,
3605,281,221,25,6,589.94,14,39,4.98,14,5.3,0.0,0,0,
3606,329,221,25,6,531.74,10,8,4.36,10,4.9,0.1,0,0,
3607,345,221,25,6,426.73,19,37,4.44,19,5.7,0.0,0,0,
3608,313,221,25,6,300.39,1,3,4.1,1,5.5,0.0,0,0,
3609,316,221,25,6,185.43,3,13,4.13,3,4.7,0.0,1,0,
3610,318,221,25,6,715.04,19,38,4.01,19,4.2,0.0,0,0,
3611,309,221,25,6,706.74,14,44,2.88,14,6.4,0.0,0,0,
3612,322,221,25,6,343.61,1,3,2.7,1,5.2,0.0,0,0,
3613,331,221,25,6,642.77,19,1,3.46,19,5.3,0.0,0,0,
3614,317,221,25,6,2118.29,2,10,2.65,2,5.3,0.0,0,0,
3615,355,221,25,6,339.64,20,10,4.38,20,5.5,0.0,0,0,
3616,334,221,25,6,416.03,17,50,4.94,17,4.1,0.0,0,0,
3617,306,221,25,6,745.77,13,44,2.36,13,6.5,0.0,0,0,
3618,358,221,25,6,5457.389999999999,2,13,2.17,2,6.2,1.8,0,0,
3619,282,221,25,6,856.42,12,23,4.72,12,6.9,0.0,0,0,
3620,321,221,25,6,787.39,17,31,4.59,17,4.0,0.0,0,1,
3621,291,221,25,6,375.71,14,41,4.12,14,5.0,0.0,0,0,
3622,277,221,25,6,840.63,4,50,3.47,4,4.7,0.0,0,0,
3623,292,221,25,6,66.85,0,15,2.17,0,5.6,0.9,0,0,
3624,289,221,25,6,193.6,20,19,4.91,20,4.5,0.7,0,0,
3625,302,221,25,6,736.61,1,2,4.77,1,5.8,0.0,0,0,
3626,350,221,25,6,1447.5,1,6,3.35,1,6.1,0.0,0,0,
3627,360,221,25,6,1611.0,1,6,2.54,1,6.4,0.0,0,1,
3628,294,221,25,6,204.46,1,6,2.18,1,4.6,0.0,0,0,
3629,285,221,25,6,233.2,15,28,2.5,15,6.3,0.0,0,0,
3630,308,221,25,6,324.2,12,50,1.63,12,6.6,1.5,0,0,
3631,276,177,30,1,204.06,1,2,4.28,1,5.7,0.0,0,0,
3632,338,177,30,1,11110.81,12,21,1.75,12,6.8,0.0,0,1,
3633,308,177,30,1,15035.68,41,102,1.83,41,6.4,0.0,0,1,
3634,333,177,30,1,9411.6,30,39,4.93,30,4.5,0.3,0,0,
3635,353,177,30,1,1838.58,1,6,3.92,1,4.0,0.0,0,0,
3636,344,177,30,1,202.07999999999998,1,1,2.94,1,7.0,1.5,0,0,
3637,336,177,30,1,8366.58,12,138,4.94,12,5.0,0.0,0,0,
3638,280,177,30,1,17362.05,24,123,3.68,24,4.9,0.0,0,0,
3639,295,177,30,1,12441.77,10,91,2.26,10,6.6,1.3,0,0,
3640,285,177,30,1,7943.64,20,79,4.61,20,6.4,0.0,0,0,
3641,364,177,30,1,202.94,1,2,3.94,1,4.6,0.0,0,0,
3642,352,177,30,1,5454.63,24,44,3.98,24,5.5,0.0,0,0,
3643,307,177,30,1,7307.07,16,136,2.13,16,4.1,0.0,0,1,
3644,298,177,30,1,5031.28,23,62,1.78,23,6.8,0.0,0,0,
3645,278,177,30,1,907.2900000000002,1,3,3.36,1,5.6,0.0,0,0,
3646,330,177,30,1,12541.16,50,152,4.88,50,6.1,0.0,1,0,
3647,287,177,30,1,14999.34,37,170,2.78,37,6.1,0.1,1,0,
3648,328,177,30,1,6105.38,37,85,2.68,37,4.2,0.0,0,0,
3649,286,177,30,1,1218.96,1,4,4.59,1,5.1,0.0,0,0,
3650,309,177,30,1,17533.53,22,74,1.76,22,6.0,2.0,0,0,
3651,345,177,30,1,9686.2,49,112,1.67,49,5.4,2.0,0,0,
3652,342,177,30,1,15330.23,50,61,4.48,50,6.7,0.0,0,0,
3653,299,177,30,1,10968.59,40,47,4.09,40,5.3,0.0,0,0,
3654,331,177,30,1,13256.75,22,22,2.6,22,4.8,0.0,0,0,
3655,300,177,30,1,7057.46,30,117,4.19,30,5.2,0.0,0,0,
3656,320,177,30,1,10425.49,37,30,4.14,37,6.1,1.0,1,0,
3657,306,177,30,1,6539.53,49,46,2.52,49,6.6,0.0,0,0,
3658,360,177,30,1,11273.36,48,67,4.44,48,4.7,0.0,0,0,
3659,340,177,30,1,16554.92,32,41,2.32,32,5.3,0.0,0,0,
3660,332,177,30,1,13926.46,24,37,2.67,24,5.3,0.0,0,0,
3661,361,321,9,1,63.92000000000001,1,3,3.8,1,4.6,0.0,0,0,
3662,353,321,9,1,209.78,11,3,2.85,11,4.4,0.0,0,0,
3663,278,321,9,1,83.45,5,20,2.42,5,5.2,0.0,0,0,
3664,340,321,9,1,93.9,1,10,3.83,1,5.4,0.0,0,0,
3665,322,321,9,1,240.46,5,8,4.54,5,5.0,0.0,0,0,
3666,313,321,9,1,3306.15,1,9,4.53,1,4.8,2.0,0,0,
3667,336,321,9,1,143.43,14,3,3.72,14,4.7,1.6,0,0,
3668,309,321,9,1,2.81,3,18,4.05,3,5.1,0.0,0,0,
3669,331,321,9,1,667.84,14,28,4.54,14,5.0,0.0,0,0,
3670,338,321,9,1,2133.39,1,7,3.25,1,6.8,0.0,1,0,
3671,321,321,9,1,706.7,20,1,2.54,20,4.5,1.2,0,0,
3672,285,321,9,1,235.29,9,50,3.88,9,5.2,0.0,0,0,
3673,311,321,9,1,970.9,4,11,3.69,4,4.6,0.0,1,0,
3674,345,321,9,1,565.66,8,38,4.38,8,4.4,0.0,0,0,
3675,352,321,9,1,375.09,8,4,4.22,8,7.0,0.0,0,0,
3676,320,321,9,1,823.68,15,19,3.64,15,4.4,0.0,0,0,
3677,354,321,9,1,960.5,18,7,2.02,18,4.1,0.0,0,0,
3678,355,321,9,1,485.35,10,47,3.91,10,6.7,0.0,0,0,
3679,296,321,9,1,419.02,12,37,1.77,12,4.4,0.6,0,0,
3680,332,321,9,1,770.24,1,4,3.48,1,4.4,0.0,0,0,
3681,334,321,9,1,314.57,3,4,4.57,3,6.3,0.0,0,1,
3682,302,321,9,1,50.69,17,0,0.0,17,5.7,0.0,0,0,
3683,299,321,9,1,342.94,10,21,3.88,10,6.1,0.0,0,0,
3684,301,321,9,1,652.33,7,3,3.47,7,6.4,0.0,0,0,
3685,281,321,9,1,691.89,16,47,2.87,16,4.2,1.6,0,1,
3686,294,321,9,1,1697.43,1,7,4.6,1,5.8,2.0,0,0,
3687,363,321,9,1,364.5,8,43,3.97,8,6.8,0.5,0,0,
3688,279,321,9,1,147.31,10,22,2.45,10,4.1,0.0,0,0,
3689,292,321,9,1,376.34000000000003,1,8,2.35,1,6.2,0.0,0,0,
