inventory_id,date_id,store_id,product_id,beginning_quantity,received_quantity,sold_quantity,adjusted_quantity,ending_quantity,average_cost,days_of_supply,is_stockout
11012,307,2,823,24,0,13,0,11,108.02,13,False
11013,308,2,823,73,0,73,-4,0,116.85,0,True
11014,309,2,823,64,0,35,0,29,96.06,17,False
11015,310,2,823,78,5,16,0,67,107.26,4,False
11016,311,2,823,48,0,0,0,48,107.21,22,False
11017,312,2,823,45,0,39,0,6,92.48,24,False
11018,313,2,823,27,37,6,0,58,86.81,7,False
11019,314,2,823,22,0,0,0,22,107.16,24,False
11020,315,2,823,100,0,11,0,89,115.03,7,False
11021,316,2,823,31,45,3,0,73,115.85,9,False
11022,317,2,823,38,0,37,0,1,91.22,11,False
11023,318,2,823,61,40,14,0,87,119.27,10,False
11024,319,2,823,8,0,3,0,5,115.18,2,False
11025,320,2,823,92,0,35,0,57,93.48,17,False
11026,321,2,823,12,11,1,1,23,103.22,16,False
11027,322,2,823,71,0,33,0,38,94.25,7,False
11028,323,2,823,6,0,5,0,1,117.82,18,False
11029,324,2,823,71,0,46,0,25,113.37,17,False
11030,325,2,823,39,0,14,1,26,110.91,18,False
11031,326,2,823,79,6,5,0,80,108.22,25,False
11032,327,2,823,88,0,13,0,75,120.37,14,False
11033,328,2,823,69,9,55,0,23,92.46,24,False
11034,329,2,823,43,0,25,0,18,98.94,7,False
11035,330,2,823,38,8,20,0,26,102.58,27,False
11036,331,2,823,86,0,53,0,33,99.46,10,False
11037,332,2,823,15,0,4,0,11,91.05,27,False
11038,333,2,823,51,0,20,0,31,101.14,12,False
11039,334,2,823,11,0,8,-1,2,94.54,24,False
11040,335,2,823,13,0,0,0,13,104.17,6,False
11041,336,2,823,92,0,69,0,23,107.92,13,False
11042,337,2,823,5,48,4,0,49,118.16,30,False
11043,338,2,823,39,0,39,0,0,87.42,0,True
11044,339,2,823,55,0,30,0,25,100.21,9,False
11045,340,2,823,56,0,50,0,6,119.93,4,False
11046,341,2,823,8,0,2,0,6,106.95,29,False
11047,342,2,823,90,48,40,4,102,118.27,19,False
11048,343,2,823,16,0,6,0,10,86.88,20,False
11049,344,2,823,65,25,57,0,33,119.63,15,False
11050,345,2,823,52,0,21,0,31,120.24,28,False
11051,346,2,823,13,20,8,0,25,110.44,20,False
11052,347,2,823,91,3,38,0,56,105.76,27,False
11053,348,2,823,64,0,4,0,60,109.4,10,False
11054,349,2,823,45,0,16,0,29,111.69,6,False
11055,350,2,823,17,7,0,0,24,118.95,15,False
11056,351,2,823,29,44,15,0,58,112.63,9,False
11057,352,2,823,16,24,16,0,24,96.2,29,False
11058,353,2,823,27,39,4,0,62,90.19,12,False
11059,354,2,823,44,0,0,0,44,108.02,25,False
11060,355,2,823,10,43,6,0,47,111.73,26,False
11061,356,2,823,75,13,49,0,39,104.8,28,False
11062,357,2,823,45,0,15,0,30,108.91,28,False
11063,358,2,823,80,0,35,0,45,119.65,30,False
11064,359,2,823,64,0,8,0,56,114.37,25,False
11065,360,2,823,92,0,90,0,2,109.72,14,False
11066,361,2,823,94,0,10,0,84,94.96,4,False
11067,362,2,823,30,0,9,0,21,89.35,21,False
11068,363,2,823,21,0,13,0,8,98.0,23,False
11069,364,2,823,75,13,61,-3,24,108.18,28,False
11070,365,2,823,46,0,40,0,6,116.75,1,False
11071,276,2,382,6,0,6,0,0,94.03,0,True
11072,277,2,382,83,30,3,0,110,88.98,24,False
11073,278,2,382,89,0,28,0,61,93.51,14,False
11074,279,2,382,43,0,17,0,26,99.84,23,False
11075,280,2,382,27,0,19,0,8,92.83,21,False
11076,281,2,382,77,30,74,0,33,95.82,23,False
11077,282,2,382,70,46,58,0,58,87.78,24,False
11078,283,2,382,14,0,9,0,5,112.72,9,False
11079,284,2,382,77,47,56,0,68,105.3,29,False
11080,285,2,382,63,20,0,0,83,83.72,25,False
11081,286,2,382,43,36,19,0,60,92.32,18,False
11082,287,2,382,53,4,25,0,32,109.62,8,False
11083,288,2,382,55,0,26,0,29,95.2,11,False
11084,289,2,382,73,21,50,0,44,110.1,20,False
11085,290,2,382,17,0,10,0,7,91.43,16,False
11086,291,2,382,90,0,1,0,89,106.38,19,False
11087,292,2,382,6,47,2,0,51,110.38,22,False
11088,293,2,382,93,17,81,0,29,98.02,4,False
11089,294,2,382,79,0,48,0,31,86.28,4,False
11090,295,2,382,16,11,12,0,15,99.02,23,False
11091,296,2,382,30,0,19,0,11,89.61,2,False
11092,297,2,382,43,0,37,0,6,93.29,11,False
11093,298,2,382,30,0,9,5,26,101.64,1,False
11094,299,2,382,50,41,29,0,62,114.05,29,False
11095,300,2,382,29,0,2,0,27,103.41,3,False
11096,301,2,382,98,0,6,0,92,88.42,8,False
11097,302,2,382,79,0,51,0,28,102.85,15,False
11098,303,2,382,21,0,10,0,11,101.83,19,False
11099,304,2,382,85,0,62,0,23,104.56,11,False
11100,305,2,382,69,21,36,0,54,112.33,2,False
11101,306,2,382,42,0,8,0,34,88.53,20,False
11102,307,2,382,71,0,38,0,33,91.51,17,False
11103,308,2,382,61,0,45,0,16,82.6,22,False
11104,309,2,382,55,0,6,0,49,112.68,4,False
11105,310,2,382,75,3,61,0,17,95.72,30,False
11106,311,2,382,93,0,9,0,84,100.47,29,False
11107,312,2,382,40,0,13,0,27,84.36,6,False
11108,313,2,382,72,0,43,0,29,94.55,19,False
11109,314,2,382,17,0,3,0,14,91.88,6,False
11110,315,2,382,76,0,53,0,23,88.47,11,False
11111,316,2,382,36,0,27,0,9,84.96,30,False
11112,317,2,382,52,0,16,2,38,108.92,9,False
11113,318,2,382,76,0,40,0,36,87.02,14,False
11114,319,2,382,67,0,65,0,2,110.52,11,False
11115,320,2,382,83,0,35,0,48,96.23,19,False
11116,321,2,382,10,27,8,0,29,103.55,30,False
11117,322,2,382,9,29,0,0,38,94.41,20,False
11118,323,2,382,72,40,61,0,51,98.23,20,False
11119,324,2,382,89,0,59,0,30,104.45,25,False
11120,325,2,382,82,0,12,0,70,88.85,4,False
11121,326,2,382,95,50,43,0,102,94.89,28,False
11122,327,2,382,17,9,10,0,16,108.69,1,False
11123,328,2,382,58,0,50,0,8,83.43,3,False
11124,329,2,382,21,0,14,0,7,87.98,29,False
11125,330,2,382,92,0,50,0,42,99.44,12,False
11126,331,2,382,44,5,42,0,7,86.1,22,False
11127,332,2,382,65,29,2,0,92,88.64,24,False
11128,333,2,382,8,0,8,5,5,110.27,29,False
11129,334,2,382,78,0,16,0,62,97.81,14,False
11130,335,2,382,8,4,8,0,4,92.84,2,False
11131,336,2,382,50,0,26,0,24,90.99,11,False
11132,337,2,382,60,0,52,0,8,101.47,5,False
11133,338,2,382,72,0,4,0,68,108.69,25,False
11134,339,2,382,10,0,8,0,2,94.85,10,False
11135,340,2,382,51,17,6,0,62,90.57,4,False
11136,341,2,382,16,0,7,0,9,106.91,20,False
11137,342,2,382,40,0,14,0,26,110.57,15,False
11138,343,2,382,100,0,3,0,97,109.66,2,False
11139,344,2,382,13,0,5,0,8,89.07,14,False
11140,345,2,382,65,0,12,0,53,92.02,29,False
11141,346,2,382,59,6,4,0,61,87.24,6,False
11142,347,2,382,65,0,47,0,18,102.51,19,False
11143,348,2,382,85,0,19,0,66,113.72,7,False
11144,349,2,382,33,0,15,0,18,110.12,13,False
11145,350,2,382,44,3,11,0,36,110.07,15,False
11146,351,2,382,94,0,51,0,43,106.6,11,False
11147,352,2,382,46,21,42,0,25,106.74,12,False
11148,353,2,382,62,36,47,0,51,94.77,10,False
11149,354,2,382,52,28,5,0,75,97.96,22,False
11150,355,2,382,16,0,8,0,8,93.54,23,False
11151,356,2,382,69,1,30,0,40,82.95,24,False
11152,357,2,382,38,0,17,0,21,103.09,26,False
11153,358,2,382,16,0,3,0,13,86.01,23,False
11154,359,2,382,36,0,36,0,0,106.71,0,True
11155,360,2,382,72,0,14,0,58,84.21,6,False
11156,361,2,382,40,0,35,-3,2,99.16,16,False
11157,362,2,382,17,0,12,-3,2,91.26,17,False
11158,363,2,382,40,0,37,0,3,83.78,8,False
11159,364,2,382,67,0,58,4,13,83.93,21,False
11160,365,2,382,12,0,8,0,4,113.38,18,False
11161,276,2,704,64,0,60,0,4,175.47,22,False
11162,277,2,704,40,0,35,0,5,183.25,18,False
11163,278,2,704,79,0,28,0,51,159.69,26,False
11164,279,2,704,92,0,72,0,20,190.81,15,False
11165,280,2,704,71,0,41,0,30,189.59,14,False
11166,281,2,704,52,0,39,0,13,172.52,28,False
11167,282,2,704,33,0,20,0,13,208.55,9,False
11168,283,2,704,7,0,7,0,0,197.09,0,True
11169,284,2,704,16,0,7,0,9,185.73,21,False
11170,285,2,704,69,0,27,0,42,195.0,30,False
11171,286,2,704,66,0,50,0,16,174.47,24,False
11172,287,2,704,64,0,20,0,44,193.82,1,False
11173,288,2,704,14,0,1,0,13,165.75,14,False
11174,289,2,704,32,0,21,0,11,170.85,15,False
11175,290,2,704,19,0,9,0,10,161.52,4,False
11176,291,2,704,74,0,41,0,33,179.68,16,False
11177,292,2,704,30,0,30,0,0,178.56,0,True
11178,293,2,704,40,0,30,0,10,174.51,22,False
11179,294,2,704,13,0,0,0,13,180.89,27,False
11180,295,2,704,94,5,22,0,77,157.47,1,False
11181,296,2,704,47,6,14,0,39,164.55,24,False
11182,297,2,704,5,0,3,0,2,186.12,21,False
11183,298,2,704,55,0,32,0,23,206.75,2,False
11184,299,2,704,32,0,13,0,19,178.85,20,False
11185,300,2,704,46,0,23,0,23,169.34,13,False
11186,301,2,704,91,0,85,0,6,179.08,7,False
11187,302,2,704,13,0,1,0,12,155.73,30,False
11188,303,2,704,78,34,11,0,101,194.03,27,False
11189,304,2,704,77,0,33,0,44,173.6,1,False
11190,305,2,704,78,0,61,0,17,178.72,16,False
11191,306,2,704,66,0,40,0,26,192.16,18,False
11192,307,2,704,38,0,15,0,23,193.04,1,False
11193,308,2,704,30,21,2,0,49,199.74,10,False
11194,309,2,704,26,0,17,0,9,169.8,25,False
11195,310,2,704,37,0,26,0,11,180.78,30,False
11196,311,2,704,44,13,1,0,56,183.41,28,False
11197,312,2,704,21,0,15,0,6,171.44,21,False
11198,313,2,704,83,0,25,0,58,211.42,10,False
11199,314,2,704,64,0,36,0,28,193.13,26,False
11200,315,2,704,92,0,91,0,1,186.5,6,False
11201,316,2,704,15,24,14,-5,20,159.92,9,False
11202,317,2,704,42,0,28,0,14,201.03,10,False
11203,318,2,704,68,19,50,0,37,176.51,9,False
11204,319,2,704,54,13,3,0,64,183.08,19,False
11205,320,2,704,5,16,5,0,16,190.43,22,False
11206,321,2,704,56,21,10,0,67,193.39,22,False
11207,322,2,704,55,0,4,0,51,209.95,11,False
11208,323,2,704,55,0,19,0,36,170.78,26,False
11209,324,2,704,8,0,3,0,5,160.84,19,False
11210,325,2,704,42,0,37,0,5,198.52,23,False
11211,326,2,704,77,21,10,0,88,194.69,23,False
11212,327,2,704,65,0,4,0,61,166.75,26,False
11213,328,2,704,47,0,47,0,0,201.81,0,True
11214,329,2,704,37,0,19,0,18,186.4,13,False
11215,330,2,704,81,0,21,0,60,196.49,8,False
11216,331,2,704,96,0,53,0,43,180.02,4,False
11217,332,2,704,23,31,4,0,50,199.08,10,False
11218,333,2,704,11,32,9,0,34,167.23,21,False
11219,334,2,704,6,0,6,0,0,165.97,0,True
11220,335,2,704,93,0,51,0,42,166.73,19,False
11221,336,2,704,75,39,45,0,69,182.59,8,False
11222,337,2,704,90,0,11,0,79,168.44,12,False
11223,338,2,704,44,0,31,0,13,176.98,8,False
11224,339,2,704,87,0,8,-2,77,209.4,29,False
11225,340,2,704,57,34,3,0,88,206.36,23,False
11226,341,2,704,27,0,24,0,3,212.07,27,False
11227,342,2,704,53,0,25,-1,27,198.59,5,False
11228,343,2,704,69,33,8,0,94,155.76,16,False
11229,344,2,704,47,13,44,0,16,172.77,15,False
11230,345,2,704,12,0,8,0,4,172.01,2,False
11231,346,2,704,12,0,7,0,5,185.15,18,False
11232,347,2,704,37,0,28,0,9,181.59,20,False
11233,348,2,704,22,0,17,0,5,182.58,14,False
11234,349,2,704,9,0,1,0,8,213.55,18,False
11235,350,2,704,64,23,58,0,29,164.02,6,False
11236,351,2,704,95,0,14,0,81,169.83,9,False
11237,352,2,704,88,0,38,0,50,172.91,3,False
11238,353,2,704,49,0,33,0,16,199.82,6,False
11239,354,2,704,26,50,0,0,76,189.62,2,False
11240,355,2,704,100,31,82,0,49,199.79,7,False
11241,356,2,704,66,0,38,0,28,194.17,5,False
11242,357,2,704,92,0,73,0,19,195.47,21,False
11243,358,2,704,8,0,5,0,3,163.48,8,False
11244,359,2,704,55,0,28,5,32,187.3,30,False
11245,360,2,704,41,0,28,0,13,215.79,17,False
11246,361,2,704,86,0,0,0,86,191.64,27,False
11247,362,2,704,58,0,28,0,30,188.39,11,False
11248,363,2,704,33,38,31,0,40,191.74,26,False
11249,364,2,704,33,0,26,0,7,183.2,21,False
11250,365,2,704,97,0,58,0,39,161.4,19,False
11251,276,2,636,21,0,6,0,15,143.71,28,False
11252,277,2,636,45,0,6,0,39,154.45,10,False
11253,278,2,636,40,0,14,0,26,195.51,29,False
11254,279,2,636,35,0,6,0,29,184.92,15,False
11255,280,2,636,85,1,64,0,22,174.75,21,False
11256,281,2,636,6,0,1,-5,0,182.63,0,True
11257,282,2,636,65,35,5,0,95,174.2,25,False
11258,283,2,636,13,8,3,0,18,140.58,14,False
11259,284,2,636,23,12,19,0,16,189.33,19,False
11260,285,2,636,67,0,25,0,42,172.8,11,False
11261,286,2,636,82,0,61,0,21,184.67,21,False
11262,287,2,636,73,0,61,0,12,166.31,6,False
11263,288,2,636,74,31,67,0,38,177.79,12,False
11264,289,2,636,70,31,33,0,68,171.73,16,False
11265,290,2,636,56,0,2,0,54,174.73,30,False
11266,291,2,636,65,0,30,0,35,179.46,3,False
11267,292,2,636,63,7,36,0,34,192.15,28,False
11268,293,2,636,40,0,2,-2,36,176.75,19,False
11269,294,2,636,80,25,18,0,87,145.25,29,False
11270,295,2,636,44,0,1,0,43,143.55,6,False
11271,296,2,636,87,0,1,0,86,184.1,8,False
11272,297,2,636,62,0,42,0,20,194.65,18,False
11273,298,2,636,98,0,63,-5,30,153.99,29,False
11274,299,2,636,26,0,25,0,1,168.73,11,False
11275,300,2,636,11,0,2,0,9,160.79,10,False
11276,301,2,636,96,0,44,0,52,148.56,26,False
11277,302,2,636,28,0,6,0,22,171.42,9,False
11278,303,2,636,26,0,16,0,10,172.08,13,False
11279,304,2,636,77,0,68,0,9,144.71,23,False
11280,305,2,636,66,0,57,0,9,149.23,14,False
11281,306,2,636,54,0,0,0,54,170.25,26,False
11282,307,2,636,7,0,1,0,6,178.58,22,False
11283,308,2,636,79,0,24,-2,53,152.74,9,False
11284,309,2,636,35,0,0,0,35,146.28,18,False
11285,310,2,636,67,0,29,0,38,196.14,8,False
11286,311,2,636,98,0,2,0,96,157.27,2,False
11287,312,2,636,31,43,30,0,44,152.45,17,False
11288,313,2,636,63,0,51,0,12,156.58,17,False
11289,314,2,636,74,0,25,0,49,174.0,26,False
11290,315,2,636,30,0,3,0,27,144.25,10,False
11291,316,2,636,13,0,1,0,12,177.62,15,False
11292,317,2,636,55,38,55,0,38,184.01,2,False
11293,318,2,636,99,8,91,0,16,162.5,29,False
11294,319,2,636,42,0,36,0,6,159.34,2,False
11295,320,2,636,88,0,46,-1,41,141.59,3,False
11296,321,2,636,57,20,57,0,20,140.66,18,False
11297,322,2,636,50,0,26,0,24,156.76,15,False
11298,323,2,636,5,11,2,0,14,174.34,5,False
11299,324,2,636,77,0,64,0,13,176.17,17,False
11300,325,2,636,62,0,36,0,26,194.23,26,False
11301,326,2,636,33,0,3,0,30,150.36,16,False
11302,327,2,636,59,0,45,0,14,185.99,7,False
11303,328,2,636,59,16,0,0,75,184.5,23,False
11304,329,2,636,28,0,16,0,12,188.91,6,False
11305,330,2,636,79,7,49,0,37,164.31,29,False
11306,331,2,636,47,0,22,0,25,170.78,2,False
11307,332,2,636,54,0,26,0,28,152.41,30,False
11308,333,2,636,38,0,1,0,37,140.78,1,False
11309,334,2,636,40,35,32,0,43,185.7,6,False
11310,335,2,636,23,0,8,-3,12,144.5,9,False
11311,336,2,636,84,18,34,0,68,155.87,2,False
11312,337,2,636,52,0,6,0,46,151.24,26,False
11313,338,2,636,22,0,15,0,7,140.86,6,False
11314,339,2,636,62,14,39,0,37,189.12,4,False
11315,340,2,636,49,0,29,0,20,172.72,22,False
11316,341,2,636,48,0,37,0,11,179.75,8,False
11317,342,2,636,14,0,3,0,11,194.51,5,False
11318,343,2,636,31,0,29,0,2,193.27,7,False
11319,344,2,636,7,0,3,0,4,189.52,1,False
11320,345,2,636,87,37,60,0,64,192.8,1,False
11321,346,2,636,96,0,9,0,87,193.2,17,False
11322,347,2,636,48,0,0,0,48,163.0,24,False
11323,348,2,636,18,0,18,0,0,187.8,0,True
11324,349,2,636,47,22,40,0,29,152.41,5,False
11325,350,2,636,36,0,11,0,25,187.3,9,False
11326,351,2,636,87,0,25,0,62,149.34,27,False
11327,352,2,636,18,0,15,4,7,176.4,20,False
11328,353,2,636,8,25,5,0,28,156.74,22,False
11329,354,2,636,76,0,68,4,12,151.26,22,False
11330,355,2,636,92,0,14,0,78,168.5,15,False
11331,356,2,636,80,0,25,0,55,155.91,22,False
11332,357,2,636,88,0,64,0,24,144.48,9,False
11333,358,2,636,82,0,61,0,21,141.92,23,False
11334,359,2,636,78,1,67,0,12,155.31,25,False
11335,360,2,636,39,0,16,0,23,143.04,21,False
11336,361,2,636,47,0,40,0,7,174.06,11,False
11337,362,2,636,88,0,82,0,6,161.78,18,False
11338,363,2,636,97,0,20,0,77,158.22,25,False
11339,364,2,636,24,0,23,0,1,186.66,17,False
11340,365,2,636,87,25,84,0,28,160.55,30,False
11341,276,2,349,42,0,15,0,27,111.72,9,False
11342,277,2,349,53,0,47,0,6,89.06,11,False
11343,278,2,349,66,0,66,0,0,87.76,0,True
11344,279,2,349,97,0,5,0,92,88.7,10,False
11345,280,2,349,10,43,5,0,48,89.63,20,False
11346,281,2,349,98,0,30,3,71,112.12,14,False
11347,282,2,349,95,0,52,-5,38,96.59,27,False
11348,283,2,349,78,0,14,0,64,101.73,14,False
11349,284,2,349,86,1,78,0,9,95.48,7,False
11350,285,2,349,79,0,16,0,63,91.13,24,False
11351,286,2,349,52,0,18,0,34,105.05,30,False
11352,287,2,349,20,0,14,0,6,111.65,11,False
11353,288,2,349,14,0,5,0,9,112.76,29,False
11354,289,2,349,52,0,33,0,19,116.01,30,False
11355,290,2,349,9,0,6,0,3,120.78,24,False
11356,291,2,349,67,0,16,0,51,101.76,3,False
11357,292,2,349,63,0,42,0,21,103.7,17,False
11358,293,2,349,77,0,9,0,68,113.29,26,False
11359,294,2,349,6,0,6,0,0,108.02,0,True
11360,295,2,349,51,0,9,0,42,119.95,12,False
11361,296,2,349,98,0,40,0,58,109.64,17,False
11362,297,2,349,30,0,8,0,22,89.87,19,False
11363,298,2,349,81,0,70,0,11,105.94,2,False
11364,299,2,349,89,0,24,0,65,100.91,20,False
11365,300,2,349,17,0,15,0,2,91.57,13,False
11366,301,2,349,34,0,6,-2,26,102.92,28,False
11367,302,2,349,57,0,43,0,14,102.37,20,False
11368,303,2,349,86,47,73,0,60,98.13,3,False
11369,304,2,349,36,0,4,0,32,121.18,21,False
11370,305,2,349,35,16,14,0,37,117.13,17,False
11371,306,2,349,88,41,80,0,49,89.15,14,False
11372,307,2,349,71,0,59,0,12,99.21,19,False
11373,308,2,349,51,21,2,-1,69,102.09,9,False
11374,309,2,349,24,0,9,0,15,99.02,14,False
11375,310,2,349,84,0,27,0,57,100.51,2,False
11376,311,2,349,93,0,15,0,78,121.81,25,False
11377,312,2,349,15,0,9,0,6,104.84,11,False
11378,313,2,349,80,0,77,3,6,110.26,12,False
11379,314,2,349,48,0,23,0,25,103.01,29,False
11380,315,2,349,47,0,1,0,46,90.22,9,False
11381,316,2,349,63,26,21,0,68,118.15,1,False
11382,317,2,349,90,0,81,0,9,91.04,22,False
11383,318,2,349,43,0,39,0,4,95.78,27,False
11384,319,2,349,18,18,18,0,18,96.55,23,False
11385,320,2,349,15,7,7,0,15,107.1,28,False
11386,321,2,349,97,0,66,0,31,114.76,8,False
11387,322,2,349,47,11,6,0,52,121.88,1,False
11388,323,2,349,55,0,18,0,37,92.93,29,False
11389,324,2,349,66,6,18,0,54,109.48,5,False
11390,325,2,349,33,0,22,0,11,111.14,17,False
11391,326,2,349,20,4,7,0,17,91.92,11,False
11392,327,2,349,35,8,6,0,37,111.99,22,False
11393,328,2,349,36,0,32,0,4,99.95,29,False
11394,329,2,349,94,9,12,0,91,91.05,11,False
11395,330,2,349,98,0,21,0,77,119.4,4,False
11396,331,2,349,71,0,45,0,26,91.39,25,False
11397,332,2,349,77,14,42,0,49,114.37,20,False
11398,333,2,349,50,0,20,0,30,116.54,21,False
11399,334,2,349,12,0,7,0,5,118.86,15,False
11400,335,2,349,51,5,16,0,40,96.24,26,False
11401,336,2,349,44,0,27,0,17,117.43,17,False
11402,337,2,349,61,0,57,0,4,110.3,29,False
11403,338,2,349,97,32,88,0,41,94.46,21,False
11404,339,2,349,67,18,31,1,55,92.22,14,False
11405,340,2,349,11,0,8,0,3,121.51,16,False
11406,341,2,349,62,0,16,0,46,100.62,3,False
11407,342,2,349,92,0,92,0,0,100.1,0,True
11408,343,2,349,88,0,30,0,58,119.46,24,False
11409,344,2,349,85,7,60,0,32,108.36,25,False
11410,345,2,349,76,0,14,0,62,88.31,16,False
11411,346,2,349,97,0,72,0,25,106.64,20,False
11412,347,2,349,88,48,24,0,112,117.23,2,False
11413,348,2,349,60,39,11,0,88,106.52,13,False
11414,349,2,349,28,0,24,0,4,92.09,16,False
11415,350,2,349,99,0,52,0,47,96.83,12,False
11416,351,2,349,9,0,0,0,9,119.04,17,False
11417,352,2,349,54,0,35,0,19,95.9,21,False
11418,353,2,349,36,46,14,0,68,118.22,28,False
11419,354,2,349,56,0,42,0,14,90.39,30,False
11420,355,2,349,59,0,38,0,21,93.87,7,False
11421,356,2,349,40,0,4,0,36,93.28,24,False
11422,357,2,349,16,4,7,0,13,104.95,1,False
11423,358,2,349,16,0,2,0,14,93.1,29,False
11424,359,2,349,52,0,49,0,3,93.42,20,False
11425,360,2,349,27,0,9,-2,16,114.95,7,False
11426,361,2,349,75,45,7,0,113,96.46,26,False
11427,362,2,349,21,0,3,0,18,100.0,22,False
11428,363,2,349,68,0,27,0,41,99.79,16,False
11429,364,2,349,26,0,15,0,11,105.85,16,False
11430,365,2,349,24,0,9,0,15,107.13,20,False
11431,276,2,552,74,0,48,0,26,187.7,8,False
11432,277,2,552,76,0,16,0,60,185.27,12,False
11433,278,2,552,65,0,44,0,21,186.8,7,False
11434,279,2,552,23,0,23,0,0,236.07,0,True
11435,280,2,552,31,0,11,0,20,195.86,3,False
11436,281,2,552,69,0,66,0,3,187.19,3,False
11437,282,2,552,86,0,50,0,36,177.84,7,False
11438,283,2,552,52,0,21,0,31,204.87,11,False
11439,284,2,552,46,6,10,0,42,205.47,14,False
11440,285,2,552,10,0,5,0,5,232.11,14,False
11441,286,2,552,70,0,27,0,43,192.0,30,False
11442,287,2,552,70,1,28,0,43,229.8,1,False
11443,288,2,552,15,8,7,0,16,197.31,11,False
11444,289,2,552,47,0,5,0,42,186.81,28,False
11445,290,2,552,21,1,6,0,16,220.36,30,False
11446,291,2,552,6,0,2,0,4,173.47,19,False
11447,292,2,552,82,23,66,0,39,220.97,26,False
11448,293,2,552,6,31,1,0,36,224.35,10,False
11449,294,2,552,75,0,2,0,73,213.2,30,False
11450,295,2,552,15,0,13,0,2,223.58,11,False
11451,296,2,552,23,0,19,0,4,224.19,22,False
11452,297,2,552,87,0,69,0,18,204.14,7,False
11453,298,2,552,83,0,39,0,44,196.1,17,False
11454,299,2,552,81,0,3,0,78,222.43,13,False
11455,300,2,552,78,30,22,0,86,181.84,12,False
11456,301,2,552,41,0,5,5,41,192.58,20,False
11457,302,2,552,44,30,29,0,45,192.27,3,False
11458,303,2,552,20,0,10,3,13,197.06,3,False
11459,304,2,552,32,47,1,0,78,222.78,16,False
11460,305,2,552,97,0,34,0,63,179.83,3,False
11461,306,2,552,85,0,55,0,30,206.85,18,False
11462,307,2,552,80,0,75,0,5,230.93,5,False
11463,308,2,552,90,0,34,0,56,194.04,12,False
11464,309,2,552,31,50,14,0,67,206.91,6,False
11465,310,2,552,91,27,81,0,37,238.05,19,False
11466,311,2,552,67,15,61,0,21,178.96,2,False
11467,312,2,552,43,0,7,0,36,181.15,29,False
11468,313,2,552,73,0,4,0,69,202.71,5,False
11469,314,2,552,33,45,12,0,66,200.2,8,False
11470,315,2,552,11,0,6,0,5,202.83,12,False
11471,316,2,552,46,0,5,0,41,208.56,11,False
11472,317,2,552,43,0,18,0,25,176.87,17,False
11473,318,2,552,11,0,11,4,4,229.61,3,False
11474,319,2,552,98,0,57,0,41,215.76,14,False
11475,320,2,552,96,45,36,0,105,237.57,18,False
11476,321,2,552,54,0,25,0,29,229.38,27,False
11477,322,2,552,10,38,0,1,49,198.15,8,False
11478,323,2,552,49,0,10,0,39,182.04,4,False
11479,324,2,552,22,50,1,0,71,213.0,13,False
11480,325,2,552,38,40,4,0,74,189.77,7,False
11481,326,2,552,42,0,32,0,10,207.88,24,False
11482,327,2,552,17,0,7,0,10,208.57,14,False
11483,328,2,552,54,45,2,0,97,181.68,4,False
11484,329,2,552,46,43,34,0,55,227.84,22,False
11485,330,2,552,33,19,13,0,39,171.5,13,False
11486,331,2,552,13,0,13,0,0,197.78,0,True
11487,332,2,552,20,48,2,0,66,192.07,6,False
11488,333,2,552,35,15,25,0,25,179.84,23,False
11489,334,2,552,26,0,12,0,14,232.47,1,False
11490,335,2,552,73,27,31,0,69,224.31,27,False
11491,336,2,552,83,1,23,0,61,207.47,15,False
11492,337,2,552,66,29,53,0,42,222.05,26,False
11493,338,2,552,32,0,30,0,2,198.75,4,False
11494,339,2,552,37,0,4,0,33,208.86,25,False
11495,340,2,552,56,16,49,0,23,230.67,24,False
11496,341,2,552,81,0,45,0,36,180.43,25,False
11497,342,2,552,96,0,87,0,9,192.72,14,False
11498,343,2,552,6,17,3,-5,15,228.43,25,False
11499,344,2,552,10,0,9,0,1,201.21,10,False
11500,345,2,552,7,24,7,0,24,186.43,18,False
11501,346,2,552,22,0,22,0,0,210.91,0,True
11502,347,2,552,72,0,45,0,27,171.89,1,False
11503,348,2,552,63,15,32,0,46,216.03,2,False
11504,349,2,552,87,0,50,0,37,194.11,28,False
11505,350,2,552,39,0,23,0,16,236.1,10,False
11506,351,2,552,62,49,26,0,85,189.03,20,False
11507,352,2,552,45,12,18,0,39,234.95,21,False
11508,353,2,552,31,0,31,0,0,200.09,0,True
11509,354,2,552,49,36,1,0,84,201.3,25,False
11510,355,2,552,90,0,84,0,6,184.82,22,False
11511,356,2,552,100,3,77,0,26,207.04,2,False
11512,357,2,552,10,0,2,0,8,171.1,4,False
11513,358,2,552,11,0,6,0,5,173.11,26,False
11514,359,2,552,46,0,25,0,21,220.86,12,False
11515,360,2,552,19,0,4,-2,13,215.64,9,False
11516,361,2,552,63,1,61,0,3,195.35,30,False
11517,362,2,552,48,38,23,1,64,188.47,11,False
11518,363,2,552,75,0,27,0,48,211.6,10,False
11519,364,2,552,15,26,8,0,33,171.66,28,False
11520,365,2,552,93,26,73,0,46,208.39,30,False
11521,276,2,943,81,0,35,0,46,206.46,18,False
11522,277,2,943,7,0,0,0,7,200.09,6,False
11523,278,2,943,90,10,2,0,98,163.88,10,False
11524,279,2,943,77,0,23,0,54,208.79,26,False
11525,280,2,943,86,7,6,0,87,187.8,24,False
11526,281,2,943,71,0,36,0,35,210.83,12,False
